row_index,element,Te,Ne
6079,Xe,13222.222222222223,8.89e+18
6080,Y,13222.222222222223,8.89e+18
6081,Yb,13222.222222222223,8.89e+18
6082,Zn,13222.222222222223,8.89e+18
6083,Ac,13222.222222222223,1e+19
6084,Ag,13222.222222222223,1e+19
6085,Al,13222.222222222223,1e+19
6086,Ar,13222.222222222223,1e+19
6087,As,13222.222222222223,1e+19
6088,Au,13222.222222222223,1e+19
6089,B,13222.222222222223,1e+19
6090,Ba,13222.222222222223,1e+19
6091,Be,13222.222222222223,1e+19
6092,Bi,13222.222222222223,1e+19
6093,Br,13222.222222222223,1e+19
6094,C,13222.222222222223,1e+19
6095,Ca,13222.222222222223,1e+19
6096,Cd,13222.222222222223,1e+19
6097,Ce,13222.222222222223,1e+19
6098,Cl,13222.222222222223,1e+19
6099,Co,13222.222222222223,1e+19
6100,Cr,13222.222222222223,1e+19
6101,Cs,13222.222222222223,1e+19
6102,Cu,13222.222222222223,1e+19
6103,Dy,13222.222222222223,1e+19
6104,Er,13222.222222222223,1e+19
6105,Eu,13222.222222222223,1e+19
6106,F,13222.222222222223,1e+19
6107,Fe,13222.222222222223,1e+19
6108,Fr,13222.222222222223,1e+19
6109,Ga,13222.222222222223,1e+19
6110,Gd,13222.222222222223,1e+19
6111,Ge,13222.222222222223,1e+19
6112,H,13222.222222222223,1e+19
6113,He,13222.222222222223,1e+19
6114,Hf,13222.222222222223,1e+19
6115,Hg,13222.222222222223,1e+19
6116,Ho,13222.222222222223,1e+19
6117,K,13222.222222222223,1e+19
6118,Kr,13222.222222222223,1e+19
6119,La,13222.222222222223,1e+19
6120,Li,13222.222222222223,1e+19
6121,Lu,13222.222222222223,1e+19
6122,Mg,13222.222222222223,1e+19
6123,Mn,13222.222222222223,1e+19
6124,Mo,13222.222222222223,1e+19
6125,N,13222.222222222223,1e+19
6126,Na,13222.222222222223,1e+19
6127,Nd,13222.222222222223,1e+19
6128,Ne,13222.222222222223,1e+19
6129,Ni,13222.222222222223,1e+19
6130,O,13222.222222222223,1e+19
6131,P,13222.222222222223,1e+19
6132,Pb,13222.222222222223,1e+19
6133,Pd,13222.222222222223,1e+19
6134,Pr,13222.222222222223,1e+19
6135,Pt,13222.222222222223,1e+19
6136,Ra,13222.222222222223,1e+19
6137,Rb,13222.222222222223,1e+19
6138,Rh,13222.222222222223,1e+19
6139,Ru,13222.222222222223,1e+19
6140,S,13222.222222222223,1e+19
6141,Sb,13222.222222222223,1e+19
6142,Sc,13222.222222222223,1e+19
6143,Si,13222.222222222223,1e+19
6144,Sm,13222.222222222223,1e+19
6145,Sn,13222.222222222223,1e+19
6146,Sr,13222.222222222223,1e+19
6147,Ta,13222.222222222223,1e+19
6148,Tb,13222.222222222223,1e+19
6149,Tc,13222.222222222223,1e+19
6150,Te,13222.222222222223,1e+19
6151,Ti,13222.222222222223,1e+19
6152,Tl,13222.222222222223,1e+19
6153,Tm,13222.222222222223,1e+19
6154,V,13222.222222222223,1e+19
6155,W,13222.222222222223,1e+19
6156,Xe,13222.222222222223,1e+19
6157,Y,13222.222222222223,1e+19
6158,Yb,13222.222222222223,1e+19
6159,Zn,13222.222222222223,1e+19
6160,Ac,14111.111111111111,1e+16
6161,Ag,14111.111111111111,1e+16
6162,Al,14111.111111111111,1e+16
6163,Ar,14111.111111111111,1e+16
6164,As,14111.111111111111,1e+16
6165,Au,14111.111111111111,1e+16
6166,B,14111.111111111111,1e+16
6167,Ba,14111.111111111111,1e+16
6168,Be,14111.111111111111,1e+16
6169,Bi,14111.111111111111,1e+16
6170,Br,14111.111111111111,1e+16
6171,C,14111.111111111111,1e+16
6172,Ca,14111.111111111111,1e+16
6173,Cd,14111.111111111111,1e+16
6174,Ce,14111.111111111111,1e+16
6175,Cl,14111.111111111111,1e+16
6176,Co,14111.111111111111,1e+16
6177,Cr,14111.111111111111,1e+16
6178,Cs,14111.111111111111,1e+16
6179,Cu,14111.111111111111,1e+16
6180,Dy,14111.111111111111,1e+16
6181,Er,14111.111111111111,1e+16
6182,Eu,14111.111111111111,1e+16
6183,F,14111.111111111111,1e+16
6184,Fe,14111.111111111111,1e+16
6185,Fr,14111.111111111111,1e+16
6186,Ga,14111.111111111111,1e+16
6187,Gd,14111.111111111111,1e+16
6188,Ge,14111.111111111111,1e+16
6189,H,14111.111111111111,1e+16
6190,He,14111.111111111111,1e+16
6191,Hf,14111.111111111111,1e+16
6192,Hg,14111.111111111111,1e+16
6193,Ho,14111.111111111111,1e+16
6194,K,14111.111111111111,1e+16
6195,Kr,14111.111111111111,1e+16
6196,La,14111.111111111111,1e+16
6197,Li,14111.111111111111,1e+16
6198,Lu,14111.111111111111,1e+16
6199,Mg,14111.111111111111,1e+16
6200,Mn,14111.111111111111,1e+16
6201,Mo,14111.111111111111,1e+16
6202,N,14111.111111111111,1e+16
6203,Na,14111.111111111111,1e+16
6204,Nd,14111.111111111111,1e+16
6205,Ne,14111.111111111111,1e+16
6206,Ni,14111.111111111111,1e+16
6207,O,14111.111111111111,1e+16
6208,P,14111.111111111111,1e+16
6209,Pb,14111.111111111111,1e+16
6210,Pd,14111.111111111111,1e+16
6211,Pr,14111.111111111111,1e+16
6212,Pt,14111.111111111111,1e+16
6213,Ra,14111.111111111111,1e+16
6214,Rb,14111.111111111111,1e+16
6215,Rh,14111.111111111111,1e+16
6216,Ru,14111.111111111111,1e+16
6217,S,14111.111111111111,1e+16
6218,Sb,14111.111111111111,1e+16
6219,Sc,14111.111111111111,1e+16
6220,Si,14111.111111111111,1e+16
6221,Sm,14111.111111111111,1e+16
6222,Sn,14111.111111111111,1e+16
6223,Sr,14111.111111111111,1e+16
6224,Ta,14111.111111111111,1e+16
6225,Tb,14111.111111111111,1e+16
6226,Tc,14111.111111111111,1e+16
6227,Te,14111.111111111111,1e+16
6228,Ti,14111.111111111111,1e+16
6229,Tl,14111.111111111111,1e+16
6230,Tm,14111.111111111111,1e+16
6231,V,14111.111111111111,1e+16
6232,W,14111.111111111111,1e+16
6233,Xe,14111.111111111111,1e+16
6234,Y,14111.111111111111,1e+16
6235,Yb,14111.111111111111,1e+16
6236,Zn,14111.111111111111,1e+16
6237,Ac,14111.111111111111,1.12e+18
6238,Ag,14111.111111111111,1.12e+18
6239,Al,14111.111111111111,1.12e+18
6240,Ar,14111.111111111111,1.12e+18
6241,As,14111.111111111111,1.12e+18
6242,Au,14111.111111111111,1.12e+18
6243,B,14111.111111111111,1.12e+18
6244,Ba,14111.111111111111,1.12e+18
6245,Be,14111.111111111111,1.12e+18
6246,Bi,14111.111111111111,1.12e+18
6247,Br,14111.111111111111,1.12e+18
6248,C,14111.111111111111,1.12e+18
6249,Ca,14111.111111111111,1.12e+18
6250,Cd,14111.111111111111,1.12e+18
6251,Ce,14111.111111111111,1.12e+18
6252,Cl,14111.111111111111,1.12e+18
6253,Co,14111.111111111111,1.12e+18
6254,Cr,14111.111111111111,1.12e+18
6255,Cs,14111.111111111111,1.12e+18
6256,Cu,14111.111111111111,1.12e+18
6257,Dy,14111.111111111111,1.12e+18
6258,Er,14111.111111111111,1.12e+18
6259,Eu,14111.111111111111,1.12e+18
6260,F,14111.111111111111,1.12e+18
6261,Fe,14111.111111111111,1.12e+18
6262,Fr,14111.111111111111,1.12e+18
6263,Ga,14111.111111111111,1.12e+18
6264,Gd,14111.111111111111,1.12e+18
6265,Ge,14111.111111111111,1.12e+18
6266,H,14111.111111111111,1.12e+18
6267,He,14111.111111111111,1.12e+18
6268,Hf,14111.111111111111,1.12e+18
6269,Hg,14111.111111111111,1.12e+18
6270,Ho,14111.111111111111,1.12e+18
6271,K,14111.111111111111,1.12e+18
6272,Kr,14111.111111111111,1.12e+18
6273,La,14111.111111111111,1.12e+18
6274,Li,14111.111111111111,1.12e+18
6275,Lu,14111.111111111111,1.12e+18
6276,Mg,14111.111111111111,1.12e+18
6277,Mn,14111.111111111111,1.12e+18
6278,Mo,14111.111111111111,1.12e+18
6279,N,14111.111111111111,1.12e+18
6280,Na,14111.111111111111,1.12e+18
6281,Nd,14111.111111111111,1.12e+18
6282,Ne,14111.111111111111,1.12e+18
6283,Ni,14111.111111111111,1.12e+18
6284,O,14111.111111111111,1.12e+18
6285,P,14111.111111111111,1.12e+18
6286,Pb,14111.111111111111,1.12e+18
6287,Pd,14111.111111111111,1.12e+18
6288,Pr,14111.111111111111,1.12e+18
6289,Pt,14111.111111111111,1.12e+18
6290,Ra,14111.111111111111,1.12e+18
6291,Rb,14111.111111111111,1.12e+18
6292,Rh,14111.111111111111,1.12e+18
6293,Ru,14111.111111111111,1.12e+18
6294,S,14111.111111111111,1.12e+18
6295,Sb,14111.111111111111,1.12e+18
6296,Sc,14111.111111111111,1.12e+18
6297,Si,14111.111111111111,1.12e+18
6298,Sm,14111.111111111111,1.12e+18
6299,Sn,14111.111111111111,1.12e+18
6300,Sr,14111.111111111111,1.12e+18
6301,Ta,14111.111111111111,1.12e+18
6302,Tb,14111.111111111111,1.12e+18
6303,Tc,14111.111111111111,1.12e+18
6304,Te,14111.111111111111,1.12e+18
6305,Ti,14111.111111111111,1.12e+18
6306,Tl,14111.111111111111,1.12e+18
6307,Tm,14111.111111111111,1.12e+18
6308,V,14111.111111111111,1.12e+18
6309,W,14111.111111111111,1.12e+18
6310,Xe,14111.111111111111,1.12e+18
6311,Y,14111.111111111111,1.12e+18
6312,Yb,14111.111111111111,1.12e+18
6313,Zn,14111.111111111111,1.12e+18
6314,Ac,14111.111111111111,2.23e+18
6315,Ag,14111.111111111111,2.23e+18
6316,Al,14111.111111111111,2.23e+18
6317,Ar,14111.111111111111,2.23e+18
6318,As,14111.111111111111,2.23e+18
6319,Au,14111.111111111111,2.23e+18
6320,B,14111.111111111111,2.23e+18
6321,Ba,14111.111111111111,2.23e+18
6322,Be,14111.111111111111,2.23e+18
6323,Bi,14111.111111111111,2.23e+18
6324,Br,14111.111111111111,2.23e+18
6325,C,14111.111111111111,2.23e+18
6326,Ca,14111.111111111111,2.23e+18
6327,Cd,14111.111111111111,2.23e+18
6328,Ce,14111.111111111111,2.23e+18
6329,Cl,14111.111111111111,2.23e+18
6330,Co,14111.111111111111,2.23e+18
6331,Cr,14111.111111111111,2.23e+18
6332,Cs,14111.111111111111,2.23e+18
6333,Cu,14111.111111111111,2.23e+18
6334,Dy,14111.111111111111,2.23e+18
6335,Er,14111.111111111111,2.23e+18
6336,Eu,14111.111111111111,2.23e+18
6337,F,14111.111111111111,2.23e+18
6338,Fe,14111.111111111111,2.23e+18
6339,Fr,14111.111111111111,2.23e+18
6340,Ga,14111.111111111111,2.23e+18
6341,Gd,14111.111111111111,2.23e+18
6342,Ge,14111.111111111111,2.23e+18
6343,H,14111.111111111111,2.23e+18
6344,He,14111.111111111111,2.23e+18
6345,Hf,14111.111111111111,2.23e+18
6346,Hg,14111.111111111111,2.23e+18
6347,Ho,14111.111111111111,2.23e+18
6348,K,14111.111111111111,2.23e+18
6349,Kr,14111.111111111111,2.23e+18
6350,La,14111.111111111111,2.23e+18
6351,Li,14111.111111111111,2.23e+18
6352,Lu,14111.111111111111,2.23e+18
6353,Mg,14111.111111111111,2.23e+18
6354,Mn,14111.111111111111,2.23e+18
6355,Mo,14111.111111111111,2.23e+18
6356,N,14111.111111111111,2.23e+18
6357,Na,14111.111111111111,2.23e+18
6358,Nd,14111.111111111111,2.23e+18
6359,Ne,14111.111111111111,2.23e+18
6360,Ni,14111.111111111111,2.23e+18
6361,O,14111.111111111111,2.23e+18
6362,P,14111.111111111111,2.23e+18
6363,Pb,14111.111111111111,2.23e+18
6364,Pd,14111.111111111111,2.23e+18
6365,Pr,14111.111111111111,2.23e+18
6366,Pt,14111.111111111111,2.23e+18
6367,Ra,14111.111111111111,2.23e+18
6368,Rb,14111.111111111111,2.23e+18
6369,Rh,14111.111111111111,2.23e+18
6370,Ru,14111.111111111111,2.23e+18
6371,S,14111.111111111111,2.23e+18
6372,Sb,14111.111111111111,2.23e+18
6373,Sc,14111.111111111111,2.23e+18
6374,Si,14111.111111111111,2.23e+18
6375,Sm,14111.111111111111,2.23e+18
6376,Sn,14111.111111111111,2.23e+18
6377,Sr,14111.111111111111,2.23e+18
6378,Ta,14111.111111111111,2.23e+18
6379,Tb,14111.111111111111,2.23e+18
6380,Tc,14111.111111111111,2.23e+18
6381,Te,14111.111111111111,2.23e+18
6382,Ti,14111.111111111111,2.23e+18
6383,Tl,14111.111111111111,2.23e+18
6384,Tm,14111.111111111111,2.23e+18
6385,V,14111.111111111111,2.23e+18
6386,W,14111.111111111111,2.23e+18
6387,Xe,14111.111111111111,2.23e+18
6388,Y,14111.111111111111,2.23e+18
6389,Yb,14111.111111111111,2.23e+18
6390,Zn,14111.111111111111,2.23e+18
6391,Ac,14111.111111111111,3.34e+18
6392,Ag,14111.111111111111,3.34e+18
6393,Al,14111.111111111111,3.34e+18
6394,Ar,14111.111111111111,3.34e+18
6395,As,14111.111111111111,3.34e+18
6396,Au,14111.111111111111,3.34e+18
6397,B,14111.111111111111,3.34e+18
6398,Ba,14111.111111111111,3.34e+18
6399,Be,14111.111111111111,3.34e+18
6400,Bi,14111.111111111111,3.34e+18
6401,Br,14111.111111111111,3.34e+18
6402,C,14111.111111111111,3.34e+18
6403,Ca,14111.111111111111,3.34e+18
6404,Cd,14111.111111111111,3.34e+18
6405,Ce,14111.111111111111,3.34e+18
6406,Cl,14111.111111111111,3.34e+18
6407,Co,14111.111111111111,3.34e+18
6408,Cr,14111.111111111111,3.34e+18
6409,Cs,14111.111111111111,3.34e+18
6410,Cu,14111.111111111111,3.34e+18
6411,Dy,14111.111111111111,3.34e+18
6412,Er,14111.111111111111,3.34e+18
6413,Eu,14111.111111111111,3.34e+18
6414,F,14111.111111111111,3.34e+18
6415,Fe,14111.111111111111,3.34e+18
6416,Fr,14111.111111111111,3.34e+18
6417,Ga,14111.111111111111,3.34e+18
6418,Gd,14111.111111111111,3.34e+18
6419,Ge,14111.111111111111,3.34e+18
6420,H,14111.111111111111,3.34e+18
6421,He,14111.111111111111,3.34e+18
6422,Hf,14111.111111111111,3.34e+18
6423,Hg,14111.111111111111,3.34e+18
6424,Ho,14111.111111111111,3.34e+18
6425,K,14111.111111111111,3.34e+18
6426,Kr,14111.111111111111,3.34e+18
6427,La,14111.111111111111,3.34e+18
6428,Li,14111.111111111111,3.34e+18
6429,Lu,14111.111111111111,3.34e+18
6430,Mg,14111.111111111111,3.34e+18
6431,Mn,14111.111111111111,3.34e+18
6432,Mo,14111.111111111111,3.34e+18
6433,N,14111.111111111111,3.34e+18
6434,Na,14111.111111111111,3.34e+18
6435,Nd,14111.111111111111,3.34e+18
6436,Ne,14111.111111111111,3.34e+18
6437,Ni,14111.111111111111,3.34e+18
6438,O,14111.111111111111,3.34e+18
6439,P,14111.111111111111,3.34e+18
6440,Pb,14111.111111111111,3.34e+18
6441,Pd,14111.111111111111,3.34e+18
6442,Pr,14111.111111111111,3.34e+18
6443,Pt,14111.111111111111,3.34e+18
6444,Ra,14111.111111111111,3.34e+18
6445,Rb,14111.111111111111,3.34e+18
6446,Rh,14111.111111111111,3.34e+18
6447,Ru,14111.111111111111,3.34e+18
6448,S,14111.111111111111,3.34e+18
6449,Sb,14111.111111111111,3.34e+18
6450,Sc,14111.111111111111,3.34e+18
6451,Si,14111.111111111111,3.34e+18
6452,Sm,14111.111111111111,3.34e+18
6453,Sn,14111.111111111111,3.34e+18
6454,Sr,14111.111111111111,3.34e+18
6455,Ta,14111.111111111111,3.34e+18
6456,Tb,14111.111111111111,3.34e+18
6457,Tc,14111.111111111111,3.34e+18
6458,Te,14111.111111111111,3.34e+18
6459,Ti,14111.111111111111,3.34e+18
6460,Tl,14111.111111111111,3.34e+18
6461,Tm,14111.111111111111,3.34e+18
6462,V,14111.111111111111,3.34e+18
6463,W,14111.111111111111,3.34e+18
6464,Xe,14111.111111111111,3.34e+18
6465,Y,14111.111111111111,3.34e+18
6466,Yb,14111.111111111111,3.34e+18
6467,Zn,14111.111111111111,3.34e+18
6468,Ac,14111.111111111111,4.45e+18
6469,Ag,14111.111111111111,4.45e+18
6470,Al,14111.111111111111,4.45e+18
6471,Ar,14111.111111111111,4.45e+18
6472,As,14111.111111111111,4.45e+18
6473,Au,14111.111111111111,4.45e+18
6474,B,14111.111111111111,4.45e+18
6475,Ba,14111.111111111111,4.45e+18
6476,Be,14111.111111111111,4.45e+18
6477,Bi,14111.111111111111,4.45e+18
6478,Br,14111.111111111111,4.45e+18
6479,C,14111.111111111111,4.45e+18
6480,Ca,14111.111111111111,4.45e+18
6481,Cd,14111.111111111111,4.45e+18
6482,Ce,14111.111111111111,4.45e+18
6483,Cl,14111.111111111111,4.45e+18
6484,Co,14111.111111111111,4.45e+18
6485,Cr,14111.111111111111,4.45e+18
6486,Cs,14111.111111111111,4.45e+18
6487,Cu,14111.111111111111,4.45e+18
6488,Dy,14111.111111111111,4.45e+18
6489,Er,14111.111111111111,4.45e+18
6490,Eu,14111.111111111111,4.45e+18
6491,F,14111.111111111111,4.45e+18
6492,Fe,14111.111111111111,4.45e+18
6493,Fr,14111.111111111111,4.45e+18
6494,Ga,14111.111111111111,4.45e+18
6495,Gd,14111.111111111111,4.45e+18
6496,Ge,14111.111111111111,4.45e+18
6497,H,14111.111111111111,4.45e+18
6498,He,14111.111111111111,4.45e+18
6499,Hf,14111.111111111111,4.45e+18
6500,Hg,14111.111111111111,4.45e+18
6501,Ho,14111.111111111111,4.45e+18
6502,K,14111.111111111111,4.45e+18
6503,Kr,14111.111111111111,4.45e+18
6504,La,14111.111111111111,4.45e+18
6505,Li,14111.111111111111,4.45e+18
6506,Lu,14111.111111111111,4.45e+18
6507,Mg,14111.111111111111,4.45e+18
6508,Mn,14111.111111111111,4.45e+18
6509,Mo,14111.111111111111,4.45e+18
6510,N,14111.111111111111,4.45e+18
6511,Na,14111.111111111111,4.45e+18
6512,Nd,14111.111111111111,4.45e+18
6513,Ne,14111.111111111111,4.45e+18
6514,Ni,14111.111111111111,4.45e+18
6515,O,14111.111111111111,4.45e+18
6516,P,14111.111111111111,4.45e+18
6517,Pb,14111.111111111111,4.45e+18
6518,Pd,14111.111111111111,4.45e+18
6519,Pr,14111.111111111111,4.45e+18
6520,Pt,14111.111111111111,4.45e+18
6521,Ra,14111.111111111111,4.45e+18
6522,Rb,14111.111111111111,4.45e+18
6523,Rh,14111.111111111111,4.45e+18
6524,Ru,14111.111111111111,4.45e+18
6525,S,14111.111111111111,4.45e+18
6526,Sb,14111.111111111111,4.45e+18
6527,Sc,14111.111111111111,4.45e+18
6528,Si,14111.111111111111,4.45e+18
6529,Sm,14111.111111111111,4.45e+18
6530,Sn,14111.111111111111,4.45e+18
6531,Sr,14111.111111111111,4.45e+18
6532,Ta,14111.111111111111,4.45e+18
6533,Tb,14111.111111111111,4.45e+18
6534,Tc,14111.111111111111,4.45e+18
6535,Te,14111.111111111111,4.45e+18
6536,Ti,14111.111111111111,4.45e+18
6537,Tl,14111.111111111111,4.45e+18
6538,Tm,14111.111111111111,4.45e+18
6539,V,14111.111111111111,4.45e+18
6540,W,14111.111111111111,4.45e+18
6541,Xe,14111.111111111111,4.45e+18
6542,Y,14111.111111111111,4.45e+18
6543,Yb,14111.111111111111,4.45e+18
6544,Zn,14111.111111111111,4.45e+18
6545,Ac,14111.111111111111,5.56e+18
6546,Ag,14111.111111111111,5.56e+18
6547,Al,14111.111111111111,5.56e+18
6548,Ar,14111.111111111111,5.56e+18
6549,As,14111.111111111111,5.56e+18
6550,Au,14111.111111111111,5.56e+18
6551,B,14111.111111111111,5.56e+18
6552,Ba,14111.111111111111,5.56e+18
6553,Be,14111.111111111111,5.56e+18
6554,Bi,14111.111111111111,5.56e+18
6555,Br,14111.111111111111,5.56e+18
6556,C,14111.111111111111,5.56e+18
6557,Ca,14111.111111111111,5.56e+18
6558,Cd,14111.111111111111,5.56e+18
6559,Ce,14111.111111111111,5.56e+18
6560,Cl,14111.111111111111,5.56e+18
6561,Co,14111.111111111111,5.56e+18
6562,Cr,14111.111111111111,5.56e+18
6563,Cs,14111.111111111111,5.56e+18
6564,Cu,14111.111111111111,5.56e+18
6565,Dy,14111.111111111111,5.56e+18
6566,Er,14111.111111111111,5.56e+18
6567,Eu,14111.111111111111,5.56e+18
6568,F,14111.111111111111,5.56e+18
6569,Fe,14111.111111111111,5.56e+18
6570,Fr,14111.111111111111,5.56e+18
6571,Ga,14111.111111111111,5.56e+18
6572,Gd,14111.111111111111,5.56e+18
6573,Ge,14111.111111111111,5.56e+18
6574,H,14111.111111111111,5.56e+18
6575,He,14111.111111111111,5.56e+18
6576,Hf,14111.111111111111,5.56e+18
6577,Hg,14111.111111111111,5.56e+18
6578,Ho,14111.111111111111,5.56e+18
6579,K,14111.111111111111,5.56e+18
6580,Kr,14111.111111111111,5.56e+18
6581,La,14111.111111111111,5.56e+18
6582,Li,14111.111111111111,5.56e+18
6583,Lu,14111.111111111111,5.56e+18
6584,Mg,14111.111111111111,5.56e+18
6585,Mn,14111.111111111111,5.56e+18
6586,Mo,14111.111111111111,5.56e+18
6587,N,14111.111111111111,5.56e+18
6588,Na,14111.111111111111,5.56e+18
6589,Nd,14111.111111111111,5.56e+18
6590,Ne,14111.111111111111,5.56e+18
6591,Ni,14111.111111111111,5.56e+18
6592,O,14111.111111111111,5.56e+18
6593,P,14111.111111111111,5.56e+18
6594,Pb,14111.111111111111,5.56e+18
6595,Pd,14111.111111111111,5.56e+18
6596,Pr,14111.111111111111,5.56e+18
6597,Pt,14111.111111111111,5.56e+18
6598,Ra,14111.111111111111,5.56e+18
6599,Rb,14111.111111111111,5.56e+18
6600,Rh,14111.111111111111,5.56e+18
6601,Ru,14111.111111111111,5.56e+18
6602,S,14111.111111111111,5.56e+18
6603,Sb,14111.111111111111,5.56e+18
6604,Sc,14111.111111111111,5.56e+18
6605,Si,14111.111111111111,5.56e+18
6606,Sm,14111.111111111111,5.56e+18
6607,Sn,14111.111111111111,5.56e+18
6608,Sr,14111.111111111111,5.56e+18
6609,Ta,14111.111111111111,5.56e+18
6610,Tb,14111.111111111111,5.56e+18
6611,Tc,14111.111111111111,5.56e+18
6612,Te,14111.111111111111,5.56e+18
6613,Ti,14111.111111111111,5.56e+18
6614,Tl,14111.111111111111,5.56e+18
6615,Tm,14111.111111111111,5.56e+18
6616,V,14111.111111111111,5.56e+18
6617,W,14111.111111111111,5.56e+18
6618,Xe,14111.111111111111,5.56e+18
6619,Y,14111.111111111111,5.56e+18
6620,Yb,14111.111111111111,5.56e+18
6621,Zn,14111.111111111111,5.56e+18
6622,Ac,14111.111111111111,6.67e+18
6623,Ag,14111.111111111111,6.67e+18
6624,Al,14111.111111111111,6.67e+18
6625,Ar,14111.111111111111,6.67e+18
6626,As,14111.111111111111,6.67e+18
6627,Au,14111.111111111111,6.67e+18
6628,B,14111.111111111111,6.67e+18
6629,Ba,14111.111111111111,6.67e+18
6630,Be,14111.111111111111,6.67e+18
6631,Bi,14111.111111111111,6.67e+18
6632,Br,14111.111111111111,6.67e+18
6633,C,14111.111111111111,6.67e+18
6634,Ca,14111.111111111111,6.67e+18
6635,Cd,14111.111111111111,6.67e+18
6636,Ce,14111.111111111111,6.67e+18
6637,Cl,14111.111111111111,6.67e+18
6638,Co,14111.111111111111,6.67e+18
6639,Cr,14111.111111111111,6.67e+18
6640,Cs,14111.111111111111,6.67e+18
6641,Cu,14111.111111111111,6.67e+18
6642,Dy,14111.111111111111,6.67e+18
6643,Er,14111.111111111111,6.67e+18
6644,Eu,14111.111111111111,6.67e+18
6645,F,14111.111111111111,6.67e+18
6646,Fe,14111.111111111111,6.67e+18
6647,Fr,14111.111111111111,6.67e+18
6648,Ga,14111.111111111111,6.67e+18
6649,Gd,14111.111111111111,6.67e+18
6650,Ge,14111.111111111111,6.67e+18
6651,H,14111.111111111111,6.67e+18
6652,He,14111.111111111111,6.67e+18
6653,Hf,14111.111111111111,6.67e+18
6654,Hg,14111.111111111111,6.67e+18
6655,Ho,14111.111111111111,6.67e+18
6656,K,14111.111111111111,6.67e+18
6657,Kr,14111.111111111111,6.67e+18
6658,La,14111.111111111111,6.67e+18
6659,Li,14111.111111111111,6.67e+18
6660,Lu,14111.111111111111,6.67e+18
6661,Mg,14111.111111111111,6.67e+18
6662,Mn,14111.111111111111,6.67e+18
6663,Mo,14111.111111111111,6.67e+18
6664,N,14111.111111111111,6.67e+18
6665,Na,14111.111111111111,6.67e+18
6666,Nd,14111.111111111111,6.67e+18
6667,Ne,14111.111111111111,6.67e+18
6668,Ni,14111.111111111111,6.67e+18
6669,O,14111.111111111111,6.67e+18
6670,P,14111.111111111111,6.67e+18
6671,Pb,14111.111111111111,6.67e+18
6672,Pd,14111.111111111111,6.67e+18
6673,Pr,14111.111111111111,6.67e+18
6674,Pt,14111.111111111111,6.67e+18
6675,Ra,14111.111111111111,6.67e+18
6676,Rb,14111.111111111111,6.67e+18
6677,Rh,14111.111111111111,6.67e+18
6678,Ru,14111.111111111111,6.67e+18
6679,S,14111.111111111111,6.67e+18
6680,Sb,14111.111111111111,6.67e+18
6681,Sc,14111.111111111111,6.67e+18
6682,Si,14111.111111111111,6.67e+18
6683,Sm,14111.111111111111,6.67e+18
6684,Sn,14111.111111111111,6.67e+18
6685,Sr,14111.111111111111,6.67e+18
6686,Ta,14111.111111111111,6.67e+18
6687,Tb,14111.111111111111,6.67e+18
6688,Tc,14111.111111111111,6.67e+18
6689,Te,14111.111111111111,6.67e+18
6690,Ti,14111.111111111111,6.67e+18
6691,Tl,14111.111111111111,6.67e+18
6692,Tm,14111.111111111111,6.67e+18
6693,V,14111.111111111111,6.67e+18
6694,W,14111.111111111111,6.67e+18
6695,Xe,14111.111111111111,6.67e+18
6696,Y,14111.111111111111,6.67e+18
6697,Yb,14111.111111111111,6.67e+18
6698,Zn,14111.111111111111,6.67e+18
6699,Ac,14111.111111111111,7.78e+18
6700,Ag,14111.111111111111,7.78e+18
6701,Al,14111.111111111111,7.78e+18
6702,Ar,14111.111111111111,7.78e+18
6703,As,14111.111111111111,7.78e+18
6704,Au,14111.111111111111,7.78e+18
6705,B,14111.111111111111,7.78e+18
6706,Ba,14111.111111111111,7.78e+18
6707,Be,14111.111111111111,7.78e+18
6708,Bi,14111.111111111111,7.78e+18
6709,Br,14111.111111111111,7.78e+18
6710,C,14111.111111111111,7.78e+18
6711,Ca,14111.111111111111,7.78e+18
6712,Cd,14111.111111111111,7.78e+18
6713,Ce,14111.111111111111,7.78e+18
6714,Cl,14111.111111111111,7.78e+18
6715,Co,14111.111111111111,7.78e+18
6716,Cr,14111.111111111111,7.78e+18
6717,Cs,14111.111111111111,7.78e+18
6718,Cu,14111.111111111111,7.78e+18
6719,Dy,14111.111111111111,7.78e+18
6720,Er,14111.111111111111,7.78e+18
6721,Eu,14111.111111111111,7.78e+18
6722,F,14111.111111111111,7.78e+18
6723,Fe,14111.111111111111,7.78e+18
6724,Fr,14111.111111111111,7.78e+18
6725,Ga,14111.111111111111,7.78e+18
6726,Gd,14111.111111111111,7.78e+18
6727,Ge,14111.111111111111,7.78e+18
6728,H,14111.111111111111,7.78e+18
6729,He,14111.111111111111,7.78e+18
6730,Hf,14111.111111111111,7.78e+18
6731,Hg,14111.111111111111,7.78e+18
6732,Ho,14111.111111111111,7.78e+18
6733,K,14111.111111111111,7.78e+18
6734,Kr,14111.111111111111,7.78e+18
6735,La,14111.111111111111,7.78e+18
6736,Li,14111.111111111111,7.78e+18
6737,Lu,14111.111111111111,7.78e+18
6738,Mg,14111.111111111111,7.78e+18
6739,Mn,14111.111111111111,7.78e+18
6740,Mo,14111.111111111111,7.78e+18
6741,N,14111.111111111111,7.78e+18
6742,Na,14111.111111111111,7.78e+18
6743,Nd,14111.111111111111,7.78e+18
